product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
P003,Headphones,Accessories,95.0,100,5,4.0,462,Person career necessary cut choose accept whose policy.,6723cb6e-ad84-4af3-b83e-e38e9c405675,John Wells,652cbd10-f905-4fac-8f75-3e9768027236,Attack pressure course agency believe physical.,High political environment quickly movie I buy.,https://placekitten.com/32/215,https://bryant.biz/
P004,Shoes,Fashion,48.0,80,40,2.9,290,Finish wide scene deep on none tend company forward hold project identify section.,23c2a073-066d-46bc-81a3-7952b77a350f,Michael Johnson,3635a2e8-eac8-4fec-8eed-9092c477fad2,Media enjoy receive wife behind.,Kitchen minute four final involve news PM.,https://placekitten.com/531/877,http://www.wilkins-wilson.org/
P004,Shoes,Fashion,68.8,80,14,4.3,133,Put attorney thousand near star fire.,68fd8b86-4a27-429f-9a5c-06c7616136b5,David Warner,11c1914c-d083-4a5b-80e6-b5e4aa50b6b4,Travel since eye as reduce.,Rich far field whether learn form.,https://dummyimage.com/406x222,http://price-york.com/
P006,Smartwatch,Electronics,138.0,150,8,1.8,385,Especially doctor new opportunity remain cell talk.,e7a5faa8-9738-46f9-8869-fb1c21a27ae8,Katie Frazier,11230880-5cc9-4563-af71-d5235db867da,Suffer amount lead.,Magazine billion step century skill could. Involve course commercial truth.,https://www.lorempixel.com/290/392,http://www.owens.org/
P009,LED Lamp,Home Appliances,37.2,40,7,2.9,204,Work age too coach commercial product east.,a49e682b-2556-4afc-96d8-ec9b7a7d80a3,Sean Whitehead,4180c7c5-48cc-41d8-a241-66b242a754bc,Major operation thing.,Any kitchen newspaper box pick card. Grow lose though movie newspaper outside.,https://www.lorempixel.com/1019/34,https://higgins.com/
P006,Smartwatch,Electronics,96.0,150,36,4.9,127,Human base knowledge whom team information people indicate cold common toward season country.,f059b05a-f276-4c2b-a184-c50887999147,Bradley Wilson,6902675c-a5d8-46ee-96bb-4f74dd0a8ec1,Pull only school.,Occur into machine various concern market. Chance true these interesting.,https://www.lorempixel.com/93/970,https://miller.com/
P006,Smartwatch,Electronics,105.0,150,30,4.6,215,Response action rise term reality book well.,ad128b72-73f2-44f2-bc36-261dca64c1e3,Jack Wilson,b71664e0-8ca1-4bb5-9df8-a1d5199cd39a,Concern second federal tax authority gun another.,Rate through return we three good. Base fire evidence Democrat or cultural.,https://placekitten.com/833/93,https://gregory-winters.info/
P007,Book,Books,19.0,25,24,2.8,276,Road cover meet own either trial.,4f7327fb-d8a4-4ab7-8868-4207a0432d62,Jeffrey Taylor,67f61226-fc6e-4247-b073-a163eb0e826f,Area home media decide culture feeling.,Stay so method.,https://placekitten.com/285/344,https://jenkins-singh.com/
P005,Backpack,Fashion,37.8,60,37,2.4,440,Study audience response everybody detail road maintain experience ok describe any.,d81e363e-a057-4dc9-afdb-adcbca03fbef,Jessica Long,d508bc4f-4311-4243-8c41-25da33dad1d4,Address back course.,Blood night great might next development.,https://dummyimage.com/4x591,https://harvey.com/
P010,Tablet,Electronics,324.0,400,19,3.5,15,Learn rest fill car land understand main share stuff right likely right.,233b59f4-1752-4e5a-b89a-d31730d0aa59,Cristian Willis,c2c785be-c3d0-475c-a6cd-2ed2239875a5,Big bit help short.,Public yes PM natural many former. Commercial box rule.,https://www.lorempixel.com/13/844,http://moore-thomas.biz/
P006,Smartwatch,Electronics,141.0,150,6,3.0,285,Girl energy begin during sister wonder.,614b20cd-3e5f-4411-8724-24bfaec235cb,Lance Bender,a5a250cd-5cdf-480d-ac80-f65a3526279a,Will help second civil return class increase.,But moment easy chair.,https://dummyimage.com/12x971,https://foley.com/
P003,Headphones,Accessories,62.0,100,38,2.7,352,Glass mission serious conference win body use could represent well also what word.,79b617f6-4f9b-40ec-b63e-3b4a22d28589,Erica Lewis,76ee8eae-8c62-4409-8e11-834206c04cdf,Issue as catch son.,Different off throughout down write. Wonder impact consumer should ok service develop might.,https://placeimg.com/530/973/any,http://www.wu.com/
P008,Blender,Home Appliances,58.5,90,35,1.9,460,Amount quality anyone street traditional by building agree various nature.,f66cb4d1-a655-412d-a950-09122f0251e7,Matthew Black,a0b07dd8-741f-41fb-9316-8458ffc0011e,Alone unit visit seven on wait.,Record high most market population shoulder. Consider play reason.,https://placeimg.com/784/213/any,https://www.jensen.com/
P001,Smartphone,Electronics,720.0,800,10,1.0,391,Hit within store group treatment player stop guy production head Congress quality treat hour.,6d18c940-948f-4fc1-b325-27ef37467ece,Matthew Weber,31bc9655-8389-465d-9c26-66244ccb1989,Responsibility deal at court project.,Do cover arm executive if. Raise every project bar charge direction.,https://dummyimage.com/757x432,https://odonnell-oconnell.info/
P003,Headphones,Accessories,74.0,100,26,3.2,473,Indeed detail simple become student phone sport technology article with marriage fall story.,47b38d43-b9ab-4c09-884e-17adead8776a,Crystal Gray,6cf9d7c4-d4bf-49e4-b2d5-0c77443cfa98,Threat forward total public late send.,Require number will light.,https://placekitten.com/533/432,http://www.smith.com/
P003,Headphones,Accessories,93.0,100,7,2.7,229,Both matter production head company green run church find stage economic low animal.,645d389d-3351-4194-ba31-7c447dc65818,Tracy Parker,71a97f2d-80a4-4ace-82bf-8773262fcc90,Fall cut may writer.,Thus police respond two ability. Start discuss state enter figure debate stock bag.,https://dummyimage.com/284x959,https://miles.com/
P006,Smartwatch,Electronics,103.5,150,31,2.5,30,Bill certain court concern upon military Republican.,2165d91d-2da6-42f2-954a-21cffad37a3f,Elizabeth Carter,4dc8cabe-3ee7-4db3-ac51-0553c06a5033,Opportunity prevent total management financial player design staff.,Several over choice impact ever both.,https://dummyimage.com/642x987,https://davis.com/
P002,Laptop,Electronics,720.0,1200,40,2.3,470,Consumer carry they increase prepare church fall interview human.,19fdfccf-5caf-4b86-9e04-e6713b855caf,Kenneth Harvey,0327dc4b-1201-4b67-b3a8-06e9967ef2a5,Argue pattern audience describe guy.,Me win soon manager.,https://www.lorempixel.com/605/515,http://www.munoz.info/
P007,Book,Books,20.75,25,17,2.3,236,About happen anyone agree term agreement.,83ca1be7-5486-4722-8d0a-e0626445c9c2,Ms. Joann Harvey MD,a66ef12f-8972-4c07-a44e-060e8429553d,Investment mother address friend choice industry.,According arm water good matter.,https://placeimg.com/63/322/any,https://scott-mcbride.com/
P008,Blender,Home Appliances,65.7,90,27,2.8,378,Or almost put clearly training shake include southern take attorney describe.,84cd7db3-2178-4539-8c02-634395a9c901,Tracy Meyers,c2702501-d1f2-468a-9673-a7c7295f9fe4,Keep newspaper even see score down visit.,Through do leader according since research story song. Pay experience product write nature once.,https://placeimg.com/444/732/any,http://schmidt.net/
P002,Laptop,Electronics,1140.0,1200,5,2.2,181,Structure city economy those recently decade coach fill.,919138c4-d258-4c1a-8dd6-05f14cfa91bd,Alejandra Wright,fdb8010b-2cbd-47f9-9a74-bfbac0af00c3,Natural throw for this several the cup.,Strong figure tend anything toward government here.,https://www.lorempixel.com/899/284,https://www.hill.com/
P001,Smartphone,Electronics,664.0,800,17,4.8,37,Reduce training case blue listen read I shake.,f31c4c7f-75c8-4cb5-b061-96ca9ccbfd01,Angela Ware,5caad2d4-e202-4017-8c66-17d2f4841c07,Should difficult question wide show program office.,Others area small watch management return book. Yeah risk need reason maintain good ball store.,https://placeimg.com/659/281/any,https://www.ward.com/
P007,Book,Books,23.0,25,8,3.5,67,Ten value find and option difference.,4e4e558a-f4a9-4aea-bba5-07937653fff7,Robin Foster,51fe8e36-a168-4a8a-b09d-9962fd1740dc,Night amount number born.,Within reduce least.,https://dummyimage.com/325x702,http://www.collins.com/
P007,Book,Books,19.25,25,23,3.5,74,Couple give result development production quite.,a4e5d791-e946-4311-b62e-d6341e2ec680,Christopher Mcmillan,7135e274-40cb-40b7-835d-10e5f571fc1c,Be yeah choose either.,Special wife series take store true most. Force factor admit partner smile series base.,https://placekitten.com/778/628,https://perry.info/
P005,Backpack,Fashion,45.0,60,25,1.4,244,Coach society under ahead back place.,9eb32d0a-a7e1-45f1-9298-f36a92f65cab,Matthew Blackwell,cdd25b7d-f885-4507-bb4b-6ee5a1a614b6,I sometimes still ask.,Leader task child range chance hair.,https://dummyimage.com/765x349,http://www.curry.net/
P002,Laptop,Electronics,912.0,1200,24,4.7,150,Land third walk figure think someone condition building.,e21d8ce5-aa88-411d-93e9-322eedb428ed,Anthony Matthews,42783384-de96-4ad1-aca3-e5894accb7f7,Central behind mother likely among.,Peace foreign consider would must.,https://placeimg.com/140/541/any,https://www.miller-parker.com/
P007,Book,Books,15.0,25,40,1.8,55,Business new building specific generation treat time argue nothing buy industry receive.,4ff1a1ee-6ae6-4143-af29-f4187a112737,Mark Smith,9359f13f-4025-4530-b59c-b1746825945d,Dinner production ever receive field.,Religious husband film officer leader bar voice loss.,https://placekitten.com/175/814,http://butler.info/
P008,Blender,Home Appliances,72.9,90,19,3.4,131,If early watch cup officer itself PM garden half heavy sometimes speak have.,82dc5a2b-bf54-407e-ad15-00aee32ecdcc,Russell Bradshaw,c06117b2-54cc-4130-86cf-16ccccd42c9d,Prove course follow represent.,Deal go reason article where.,https://dummyimage.com/262x309,http://www.clark-velasquez.com/
P001,Smartphone,Electronics,568.0,800,29,1.7,411,Marriage direction policy add loss within.,dd00901b-91ab-4739-ac12-f3ba16eb4c59,Paul Cruz,0f7aa481-78be-4db4-8400-3141df7b4d0f,Art but move time TV list.,Must soldier arrive. Rise beat their but degree.,https://dummyimage.com/574x715,https://www.ward.info/
P004,Shoes,Fashion,73.6,80,8,3.0,357,Set activity support evening experience laugh indeed though you life sea cup.,64b20e88-42b8-40e5-b569-d100467e7fa1,Michael Walter,f63023d2-14e7-4d18-9daf-3c229e5416fd,Black age career establish social.,Size himself ten church various former.,https://placekitten.com/669/702,https://jones-martinez.info/
P001,Smartphone,Electronics,576.0,800,28,4.9,283,Painting class somebody war PM step or if skill record.,59425e1c-2b57-4f75-a7e8-6e0fcf2dec17,Nathan Cole,27bb7cca-49b9-4fd5-97bf-a73c0c0a6a47,Social any south because.,Value opportunity book meeting west.,https://placekitten.com/858/791,http://www.vaughn.info/
P002,Laptop,Electronics,1020.0,1200,15,2.7,225,Possible dog unit approach quite standard visit theory even artist compare.,c7445d07-cb78-475e-bfff-f8d1f2ef3a4f,Javier Villa,2041c187-4cbf-4a74-8019-561a3266418a,Agreement cut painting organization each.,Out much thought man without statement continue since. Age produce also behavior eye information.,https://dummyimage.com/355x105,http://peterson-mills.net/
P005,Backpack,Fashion,52.2,60,13,4.5,356,Pay the bad school performance go research pressure reflect.,6d997efa-bbfa-47a7-a95a-b1b151245103,Maureen Frost,ca31cb95-4369-4e91-950f-fd68a7743587,A yet need camera.,Military himself kitchen same rest plant. Pull significant can decide.,https://www.lorempixel.com/821/382,http://perkins.com/
P010,Tablet,Electronics,368.0,400,8,2.2,323,Certainly travel debate attorney should bad today.,aab05e67-6289-4b4e-95d9-7c0d8b526d1f,Joel Smith,929b3bad-d006-4d87-adde-5d8fa6fcb609,Take bring above Democrat support building career.,Author us home according themselves probably.,https://placeimg.com/88/50/any,https://www.gonzalez.org/
P008,Blender,Home Appliances,71.1,90,21,1.0,233,Determine hand manage year night natural enjoy break through east mission.,f68e9608-764d-4576-9904-05c0be662d36,Amanda Cherry,8f823e5e-394c-4c0d-9651-b3c67ea7bf32,Provide a speak pass large quality.,Prove though and training somebody total wrong.,https://placekitten.com/899/846,http://www.anderson-garcia.net/
P010,Tablet,Electronics,304.0,400,24,4.9,167,Community picture example movement analysis fund.,66a86101-eec9-49a7-892c-c7a2ddefe195,Angela Galloway,8c111d24-fa66-4bfb-8923-409d79c6b41a,Range particularly usually establish leave purpose sign may.,Play huge church bank should local safe end.,https://placeimg.com/517/303/any,https://young.com/
P010,Tablet,Electronics,368.0,400,8,2.4,69,Popular analysis style line themselves may edge mission son traditional others.,ce7aeb78-64d3-4c50-882c-13621bddca64,Adam Wyatt,dfdd70eb-13ca-4fc5-9c3d-1e7504512ce8,Report computer use teacher ahead first red.,Feel reflect pay figure ahead. Bed night feeling.,https://dummyimage.com/273x846,http://www.smith.com/
P008,Blender,Home Appliances,58.5,90,35,2.4,42,Manage expert foot too major place series.,0a6f3296-f88d-487b-8a56-6f8620c7ae39,Tyler Castaneda,711c8ec1-b7cf-4b14-98b3-98fc7adc0327,Direction year American teach someone happy president.,Thought simply teacher blue what never democratic. Mr great adult three smile Mrs heavy.,https://placekitten.com/510/290,http://www.randolph.com/
P002,Laptop,Electronics,1056.0,1200,12,3.2,90,Deal rather huge and moment catch risk arrive hard air eye college.,478649dc-2a3b-4dbf-8953-0262b4a78c2d,Rhonda Gibbs MD,a2cef1d5-e463-4371-a874-b3fdd09a9399,When article edge.,Yourself stand data rest hospital whom. Benefit subject test eight crime employee.,https://placekitten.com/397/178,https://knox.com/
P001,Smartphone,Electronics,736.0,800,8,3.8,304,Mrs hope any much both several though trade small commercial.,67ae5aee-1d1c-444f-b709-9d2181af47ed,Scott Hamilton,af6e4a48-8af3-4ae6-b6d9-1d8033af6dd9,Room whatever free enjoy summer visit.,Popular should with visit international south rule.,https://placeimg.com/440/275/any,http://wood.com/
P004,Shoes,Fashion,56.8,80,29,4.1,407,Join hand affect hair use father box dog customer now.,551107dd-2f13-45eb-af85-3deec82ae833,Donald Munoz,46872bd7-7687-434c-9d7d-cf5508443618,Adult newspaper spring city positive heart.,Hundred star sense movie share about. Religious charge including.,https://placeimg.com/980/560/any,https://www.burnett.org/
P009,LED Lamp,Home Appliances,34.8,40,13,2.8,388,Approach when give wrong young send continue feeling party phone.,46900c07-6e7c-4081-bb3a-8d492d7bc2cc,Erin Young,f8891d2a-6922-496f-bbb8-4840353b2346,Area senior do note involve.,Without statement important product rock bar job apply. Song media nor part follow miss without.,https://placeimg.com/588/866/any,http://scott.com/
P004,Shoes,Fashion,75.2,80,6,4.3,189,Person look very product inside list decade sometimes compare.,e4f6da9f-6fdb-4cf1-8385-cb7955624e69,Becky Johnson,7026d10a-37b8-4cb7-ab29-89c46f75e552,Evening property produce.,Strong another once law last hit expect.,https://placekitten.com/666/777,https://brown-nolan.org/
P008,Blender,Home Appliances,59.4,90,34,1.5,285,It cut away stop father important senior.,9e8bfea6-dd2c-4e99-a071-09d155a64acf,Sonya Brown,15422e1e-95d0-439a-81f6-aaed8749742c,Early beat those he help.,Rich run whether late movie nation. Group back establish cost.,https://placekitten.com/533/96,https://www.maxwell.biz/
P009,LED Lamp,Home Appliances,28.0,40,30,2.1,231,Difficult office claim home story although already.,9f2af459-5bb3-4c54-8dc8-c33bd5334226,Stephanie Wilson,40c2703e-a930-4baf-9915-da99e8d69832,Enter bag look strategy too big what surface.,Quality reach body wife miss professor different join.,https://www.lorempixel.com/837/718,http://www.carter.info/
P007,Book,Books,20.25,25,19,2.8,9,Lay around Congress high same service.,8766059b-d162-4bad-8154-03dca0886e58,Linda Hernandez,31653507-aae1-41c4-8c30-65b99435df66,This she late military.,Political behavior play century. Play save per relate edge.,https://placeimg.com/287/902/any,https://www.rios.com/
